ttr,hapax,adj_noun_ratio,dep_depth,fk_grade,;,—,!,:,",",.,label
0.7647058823529411,64,0.4,6.0,9.534020202020205,3.454231433506045,3.454231433506045,0.0,0.0,22.452504317789295,8.635578583765112,1
0.7671232876712328,46,0.36363636363636365,4.5,7.61982394366197,2.4271844660194173,4.854368932038835,2.4271844660194173,0.0,16.990291262135923,2.4271844660194173,1
0.8225806451612904,44,0.5,8.0,14.48860655737705,5.6657223796034,0.0,0.0,0.0,19.8300283286119,5.6657223796034,1
0.6027397260273972,68,0.25806451612903225,7.333333333333333,18.42287671232877,2.574002574002574,0.0,0.0,0.0,16.73101673101673,3.8610038610038613,1
0.8028169014084507,49,0.8181818181818182,7.0,9.214705882352945,0.0,0.0,0.0,0.0,23.49869451697128,10.443864229765014,1
0.7424242424242424,40,0.5555555555555556,8.5,10.690000000000001,2.770083102493075,0.0,0.0,0.0,13.850415512465373,8.310249307479225,1
0.703125,34,0.26666666666666666,7.666666666666667,9.087500000000002,0.0,0.0,0.0,0.0,21.052631578947366,10.526315789473683,1
0.7313432835820896,38,0.09090909090909091,9.0,15.086940298507468,5.089058524173028,0.0,0.0,0.0,20.356234096692113,5.089058524173028,1
0.7666666666666667,38,0.5555555555555556,9.0,14.793333333333333,8.645533141210375,0.0,0.0,0.0,11.527377521613833,5.763688760806916,1
0.7471264367816092,54,0.631578947368421,7.5,19.703255813953486,3.8610038610038613,0.0,0.0,0.0,17.374517374517374,5.7915057915057915,1
0.6794871794871795,41,0.3157894736842105,7.25,9.694123376623377,2.288329519450801,0.0,0.0,6.864988558352402,9.153318077803204,9.153318077803204,1
0.7368421052631579,47,0.5333333333333333,5.4,7.050000000000001,2.314814814814815,0.0,4.62962962962963,0.0,13.888888888888888,9.25925925925926,1
0.6623376623376623,43,0.4,6.666666666666667,8.00840909090909,9.47867298578199,0.0,0.0,2.3696682464454977,9.47867298578199,9.47867298578199,1
0.7674418604651163,54,0.42857142857142855,9.0,12.741162790697675,4.024144869215292,0.0,0.0,0.0,16.09657947686117,6.036217303822937,1
0.7464788732394366,44,0.6153846153846154,6.666666666666667,9.59492957746479,2.631578947368421,0.0,0.0,0.0,15.789473684210527,7.894736842105264,1
0.7191011235955056,49,0.5714285714285714,4.75,7.613604651162792,6.564551422319474,2.1881838074398248,2.1881838074398248,0.0,21.88183807439825,6.564551422319474,1
0.7127659574468085,51,1.3333333333333333,5.75,8.51478260869565,6.369426751592357,0.0,0.0,0.0,16.985138004246284,8.492569002123142,1
0.85,44,0.4,8.0,22.953333333333337,6.349206349206349,0.0,0.0,0.0,25.396825396825395,3.1746031746031744,1
0.7045454545454546,48,0.5384615384615384,10.0,16.837068965517243,4.385964912280701,0.0,0.0,2.1929824561403506,17.543859649122805,4.385964912280701,1
0.7099236641221374,75,0.75,7.75,12.995251937984499,1.4285714285714286,0.0,0.0,1.4285714285714286,18.571428571428573,5.714285714285714,1
0.7211538461538461,67,0.3076923076923077,6.666666666666667,13.403333333333332,3.527336860670194,0.0,0.0,0.0,8.818342151675484,5.291005291005291,1
0.7692307692307693,40,0.35294117647058826,8.0,13.060384615384617,11.0803324099723,0.0,2.770083102493075,0.0,11.0803324099723,2.770083102493075,1
0.8354430379746836,58,0.8181818181818182,8.0,10.747894736842103,4.784688995215311,0.0,0.0,0.0,21.5311004784689,7.177033492822967,1
0.7264150943396226,59,0.5294117647058824,7.5,13.495145631067963,7.155635062611807,0.0,0.0,1.7889087656529516,23.25581395348837,5.366726296958855,1
0.7352941176470589,58,0.5333333333333333,6.5,9.111762376237625,7.207207207207207,0.0,0.0,0.0,9.00900900900901,10.81081081081081,1
